UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
761,L47940,L,0.1521739130434696,0.2592592592592595,0.19615832363213048,0.489010989010989,0.9328063241106719,0,No Failure
762,L47941,L,0.1521739130434696,0.2592592592592595,0.2782305005820722,0.42307692307692313,0.9407114624505928,0,No Failure
763,M15622,M,0.1521739130434696,0.2592592592592595,0.06868451688009314,0.7788461538461537,0.0,0,No Failure
764,L47943,L,0.1521739130434696,0.2592592592592595,0.1350407450523865,0.6002747252747253,0.011857707509881422,0,No Failure
765,L47944,L,0.1630434782608674,0.2716049382716008,0.09837019790454016,0.7239010989010989,0.01976284584980237,0,No Failure
766,L47945,L,0.17391304347825098,0.2839506172839492,0.09545983701979055,0.6881868131868131,0.02766798418972332,0,No Failure
767,L47946,L,0.1630434782608674,0.2839506172839492,0.22875436554132722,0.4739010989010988,0.035573122529644265,0,No Failure
768,L47947,L,0.17391304347825098,0.2839506172839492,0.22002328288707806,0.37500000000000006,0.043478260869565216,0,No Failure
769,L47948,L,0.17391304347825098,0.2839506172839492,0.31722933643771833,0.3502747252747253,0.05138339920948616,0,No Failure
770,L47949,L,0.17391304347825098,0.2839506172839492,0.10186263096623982,0.559065934065934,0.05928853754940711,0,No Failure
771,L47950,L,0.1630434782608674,0.2839506172839492,0.12980209545983712,0.695054945054945,0.06719367588932806,0,No Failure
772,H30185,H,0.1630434782608674,0.2839506172839492,0.08323632130384173,0.7527472527472527,0.07509881422924901,0,No Failure
773,H30186,H,0.1630434782608674,0.2839506172839492,0.1658905704307334,0.6483516483516483,0.09486166007905138,0,No Failure
774,L47953,L,0.1630434782608674,0.2839506172839492,0.1990686845168801,0.489010989010989,0.11462450592885375,0,No Failure
775,L47954,L,0.1630434782608674,0.2716049382716008,0.1629802095459838,0.618131868131868,0.12252964426877469,0,No Failure
776,L47955,L,0.1521739130434696,0.2592592592592595,0.1658905704307334,0.5796703296703296,0.13043478260869565,0,No Failure
777,L47956,L,0.1521739130434696,0.2592592592592595,0.17462165308498256,0.48626373626373637,0.13833992094861658,0,No Failure
778,L47957,L,0.1521739130434696,0.2592592592592595,0.12456344586728763,0.6002747252747253,0.14624505928853754,0,No Failure
779,L47958,L,0.1521739130434696,0.2839506172839492,0.23981373690337604,0.39010989010989017,0.1541501976284585,0,No Failure
780,L47959,L,0.1630434782608674,0.2839506172839492,0.2898719441210711,0.35714285714285715,0.16205533596837943,0,No Failure
781,M15640,M,0.17391304347825098,0.2839506172839492,0.140279394644936,0.6442307692307693,0.16996047430830039,0,No Failure
782,L47961,L,0.1630434782608674,0.2839506172839492,0.2951105937136206,0.3557692307692308,0.1818181818181818,0,No Failure
783,L47962,L,0.1630434782608674,0.2716049382716008,0.3084982537834692,0.3708791208791209,0.18972332015810275,0,No Failure
784,H30197,H,0.1521739130434696,0.2716049382716008,0.2392316647264261,0.4065934065934066,0.1976284584980237,0,No Failure
785,L47964,L,0.1521739130434696,0.2716049382716008,0.33469150174621654,0.33104395604395603,0.21739130434782608,0,No Failure
786,M15645,M,0.17391304347825098,0.2839506172839492,0.19150174621653093,0.5631868131868131,0.225296442687747,0,No Failure
787,L47966,L,0.17391304347825098,0.2962962962963047,0.33352735739231665,0.3434065934065934,0.23715415019762845,0,No Failure
788,L47967,L,0.17391304347825098,0.2962962962963047,0.15541327124563453,0.5700549450549449,0.24505928853754938,0,No Failure
789,M15648,M,0.17391304347825098,0.2962962962963047,0.15832363213038425,0.5837912087912087,0.25296442687747034,0,No Failure
790,M15649,M,0.17391304347825098,0.2839506172839492,0.2753201396973225,0.40521978021978017,0.26482213438735175,0,No Failure
791,L47970,L,0.1630434782608674,0.2716049382716008,0.14668218859138538,0.5714285714285714,0.27667984189723316,0,No Failure
792,L47971,L,0.1630434782608674,0.2716049382716008,0.2578579743888243,0.4340659340659341,0.2845849802371541,0,No Failure
793,L47972,L,0.1630434782608674,0.2592592592592595,0.11932479627473813,0.5370879120879121,0.2924901185770751,0,No Failure
794,M15653,M,0.1630434782608674,0.2716049382716008,0.29976717112922,0.38461538461538464,0.30039525691699603,0,No Failure
795,H30208,H,0.17391304347825098,0.2716049382716008,0.220605355064028,0.39560439560439564,0.31225296442687744,0,No Failure
796,L47975,L,0.17391304347825098,0.2592592592592595,0.25436554132712463,0.45604395604395603,0.3320158102766798,0,No Failure
797,M15656,M,0.17391304347825098,0.2716049382716008,0.49010477299185096,0.2074175824175824,0.33992094861660077,0,No Failure
798,L47977,L,0.1630434782608674,0.24691358024691112,0.23108265424912688,0.4986263736263737,0.3517786561264822,0,No Failure
799,M15658,M,0.17391304347825098,0.2592592592592595,0.38416763678696164,0.28571428571428575,0.35968379446640314,0,No Failure
800,M15659,M,0.18478260869564878,0.2592592592592595,0.2392316647264261,0.41620879120879123,0.37154150197628455,0,No Failure
801,M15660,M,0.18478260869564878,0.2716049382716008,0.4155995343422584,0.2802197802197802,0.38339920948616596,0,No Failure
802,L47981,L,0.17391304347825098,0.2592592592592595,0.0681024447031432,0.6634615384615384,0.3952569169960474,0,No Failure
803,L47982,L,0.17391304347825098,0.2592592592592595,0.23457508731082655,0.4285714285714286,0.40316205533596833,0,No Failure
804,H30217,H,0.17391304347825098,0.2592592592592595,0.2217694994179279,0.467032967032967,0.4110671936758893,0,No Failure
805,M15664,M,0.17391304347825098,0.2592592592592595,0.21885913853317818,0.46428571428571436,0.43083003952569165,0,No Failure
806,M15665,M,0.18478260869564878,0.2716049382716008,0.14202561117578583,0.5989010989010989,0.4426877470355731,0,No Failure
807,M15666,M,0.18478260869564878,0.2716049382716008,0.14784633294528526,0.6758241758241758,0.45454545454545453,0,No Failure
808,L47987,L,0.18478260869564878,0.24691358024691112,0.40686845168800934,0.260989010989011,0.46640316205533594,0,No Failure
809,L47988,L,0.17391304347825098,0.24691358024691112,0.14901047729918515,0.5425824175824175,0.4743083003952569,0,No Failure
810,L47989,L,0.17391304347825098,0.23456790123456983,0.16530849825378346,0.5755494505494505,0.48221343873517786,0,No Failure
811,L47990,L,0.17391304347825098,0.24691358024691112,0.22235157159487784,0.4931318681318682,0.49011857707509876,0,No Failure
812,L47991,L,0.1630434782608674,0.23456790123456983,0.2444703143189756,0.46428571428571436,0.4980237154150197,0,No Failure
813,L47992,L,0.1630434782608674,0.23456790123456983,0.0989522700814901,0.5576923076923076,0.5059288537549407,0,No Failure
814,L47993,L,0.1630434782608674,0.23456790123456983,0.20081490104772992,0.4972527472527473,0.5138339920948616,0,No Failure
815,M15674,M,0.1630434782608674,0.22222222222222143,0.17578579743888245,0.5782967032967032,0.5217391304347826,0,No Failure
816,M15675,M,0.1630434782608674,0.22222222222222143,0.20256111757857975,0.4519230769230769,0.533596837944664,0,No Failure
817,L47996,L,0.1630434782608674,0.23456790123456983,0.1548311990686846,0.6112637362637362,0.5454545454545454,0,No Failure
818,L47997,L,0.1630434782608674,0.23456790123456983,0.11641443538998841,0.6620879120879121,0.5533596837944663,0,No Failure
819,L47998,L,0.1630434782608674,0.23456790123456983,0.07916181606519213,0.6167582417582418,0.5612648221343873,0,No Failure
820,L47999,L,0.1630434782608674,0.23456790123456983,0.13387660069848661,0.5892857142857143,0.5691699604743082,0,No Failure
821,L48000,L,0.1521739130434696,0.23456790123456983,0.20256111757857975,0.4615384615384615,0.5770750988142292,0,No Failure
822,L48001,L,0.1521739130434696,0.23456790123456983,0.17811408614668223,0.5206043956043956,0.5849802371541502,0,No Failure
823,M15682,M,0.1521739130434696,0.23456790123456983,0.220605355064028,0.4244505494505495,0.592885375494071,0,No Failure
824,M15683,M,0.14130434782608603,0.22222222222222143,0.18277066356228178,0.49587912087912084,0.6047430830039525,0,No Failure
825,L48004,L,0.14130434782608603,0.20987654320987303,0.15599534342258448,0.5357142857142856,0.616600790513834,0,No Failure
826,L48005,L,0.14130434782608603,0.19753086419753174,0.17811408614668223,0.4972527472527473,0.6245059288537549,0,No Failure
827,L48006,L,0.13043478260868824,0.18518518518518334,0.18218859138533183,0.47252747252747257,0.6324110671936758,0,No Failure
828,L48007,L,0.13043478260868824,0.19753086419753174,0.1938300349243307,0.5260989010989011,0.6403162055335968,0,No Failure
829,L48008,L,0.13043478260868824,0.19753086419753174,0.23166472642607683,0.4587912087912089,0.6482213438735177,0,No Failure
830,L48009,L,0.13043478260868824,0.19753086419753174,0.2392316647264261,0.4217032967032967,0.6561264822134387,0,No Failure
831,L48010,L,0.14130434782608603,0.20987654320987303,0.26949941792782306,0.4285714285714286,0.6640316205533596,0,No Failure
832,M15691,M,0.14130434782608603,0.20987654320987303,0.21885913853317818,0.5288461538461537,0.6719367588932806,0,No Failure
833,L48012,L,0.14130434782608603,0.20987654320987303,0.20547147846332947,0.47802197802197804,0.683794466403162,0,No Failure
834,L48013,L,0.14130434782608603,0.20987654320987303,0.260768335273574,0.3324175824175824,0.691699604743083,0,No Failure
835,H30248,H,0.14130434782608603,0.20987654320987303,0.0960419091967405,0.6373626373626373,0.6996047430830039,0,No Failure
836,M15695,M,0.1521739130434696,0.20987654320987303,0.2124563445867288,0.3942307692307692,0.7193675889328063,0,No Failure
837,L48016,L,0.14130434782608603,0.20987654320987303,0.11641443538998841,0.5673076923076923,0.7312252964426877,0,No Failure
838,L48017,L,0.14130434782608603,0.20987654320987303,0.17287543655413273,0.6043956043956044,0.7391304347826086,0,No Failure
839,H30252,H,0.14130434782608603,0.20987654320987303,0.13853317811408616,0.5178571428571428,0.7470355731225296,0,No Failure
840,M15699,M,0.13043478260868824,0.20987654320987303,0.23108265424912688,0.5453296703296703,0.7667984189723319,0,No Failure
841,L48020,L,0.14130434782608603,0.22222222222222143,0.24097788125727593,0.46840659340659335,0.7786561264822134,0,No Failure
842,L48021,L,0.14130434782608603,0.22222222222222143,0.1577415599534343,0.5728021978021978,0.7865612648221343,0,No Failure
843,M15702,M,0.14130434782608603,0.22222222222222143,0.23166472642607683,0.4285714285714286,0.7944664031620553,0,No Failure
844,L48023,L,0.14130434782608603,0.22222222222222143,0.1845168800931316,0.5343406593406593,0.8063241106719367,0,No Failure
845,L48024,L,0.13043478260868824,0.22222222222222143,0.23166472642607683,0.42994505494505497,0.8142292490118577,0,No Failure
846,L48025,L,0.10869565217390686,0.19753086419753174,0.1577415599534343,0.5178571428571428,0.8221343873517786,0,No Failure
847,M15706,M,0.11956521739129755,0.20987654320987303,0.1443538998835856,0.6346153846153846,0.8300395256916996,0,No Failure
848,L48027,L,0.11956521739129755,0.20987654320987303,0.9691501746216532,0.02472527472527472,0.8418972332015809,1,Power Failure
849,L48028,L,0.10869565217390686,0.20987654320987303,0.17287543655413273,0.5947802197802198,0.849802371541502,0,No Failure
850,H30263,H,0.11956521739129755,0.20987654320987303,0.2433061699650757,0.43543956043956045,0.0,0,No Failure
851,L48030,L,0.10869565217390686,0.19753086419753174,0.23224679860302677,0.3791208791208791,0.01976284584980237,0,No Failure
852,M15711,M,0.09782608695651618,0.18518518518518334,0.12863795110593723,0.6153846153846153,0.02766798418972332,0,No Failure
853,M15712,M,0.10869565217390686,0.19753086419753174,0.11641443538998841,0.6277472527472527,0.03952569169960474,0,No Failure
854,L48033,L,0.10869565217390686,0.19753086419753174,0.16065192083818403,0.6208791208791208,0.05138339920948616,0,No Failure
855,M15714,M,0.10869565217390686,0.19753086419753174,0.19208381839348088,0.5192307692307692,0.05928853754940711,0,No Failure
856,L48035,L,0.08695652173912549,0.18518518518518334,0.26018626309662407,0.3708791208791209,0.07114624505928853,0,No Failure
857,L48036,L,0.08695652173912549,0.17283950617284205,0.4249126891734575,0.25961538461538464,0.07905138339920947,0,No Failure
858,M15717,M,0.08695652173912549,0.17283950617284205,0.10593713620488943,0.6799450549450549,0.08695652173913043,0,No Failure
859,M15718,M,0.09782608695651618,0.16049382716049365,0.20256111757857975,0.46428571428571436,0.09881422924901186,0,No Failure
860,H30273,H,0.09782608695651618,0.16049382716049365,0.2176949941792783,0.5054945054945055,0.11067193675889328,0,No Failure
861,H30274,H,0.08695652173912549,0.14814814814814525,0.21711292200232835,0.39560439560439564,0.13043478260869565,0,No Failure
862,M15721,M,0.08695652173912549,0.14814814814814525,0.4557625145518044,0.2678571428571429,0.15019762845849802,0,No Failure
863,H30276,H,0.08695652173912549,0.13580246913580396,0.27764842840512227,0.37362637362637363,0.16205533596837943,0,No Failure
864,L48043,L,0.0760869565217348,0.12345679012345556,0.1443538998835856,0.554945054945055,0.1818181818181818,0,No Failure
865,M15724,M,0.0760869565217348,0.12345679012345556,0.509895227008149,0.25412087912087916,0.18972332015810275,0,No Failure
866,L48045,L,0.06521739130434412,0.11111111111111427,0.1431897555296857,0.6373626373626373,0.20158102766798416,0,No Failure
867,L48046,L,0.06521739130434412,0.11111111111111427,0.2968568102444704,0.31456043956043955,0.20948616600790512,0,No Failure
868,H30281,H,0.06521739130434412,0.09876543209876587,0.24796274738067525,0.4038461538461539,0.21739130434782608,0,No Failure
869,M15728,M,0.05434782608695343,0.09876543209876587,0.20139697322467986,0.4656593406593407,0.23715415019762845,0,No Failure
870,L48049,L,0.05434782608695343,0.09876543209876587,0.11059371362048898,0.6236263736263736,0.24901185770750986,0,No Failure
871,L48050,L,0.05434782608695343,0.08641975308641747,0.09138533178114094,0.7197802197802198,0.2569169960474308,0,No Failure
872,L48051,L,0.05434782608695343,0.08641975308641747,0.09953434225844005,0.6785714285714286,0.26482213438735175,0,No Failure
873,M15732,M,0.05434782608695343,0.08641975308641747,0.09720605355064038,0.657967032967033,0.2727272727272727,0,No Failure
874,L48053,L,0.06521739130434412,0.08641975308641747,0.4214202561117578,0.2458791208791209,0.2845849802371541,0,No Failure
875,L48054,L,0.06521739130434412,0.08641975308641747,0.23690337601862632,0.3392857142857143,0.2924901185770751,0,No Failure
876,M15735,M,0.05434782608695343,0.07407407407407618,0.16065192083818403,0.5728021978021978,0.30039525691699603,0,No Failure
877,L48056,L,0.043478260869562746,0.07407407407407618,0.43480791618160664,0.2554945054945055,0.31225296442687744,0,No Failure
878,M15737,M,0.03260869565217206,0.06172839506172778,0.24214202561117582,0.4093406593406594,0.3201581027667984,0,No Failure
879,M15738,M,0.043478260869562746,0.07407407407407618,0.3009313154831199,0.4271978021978022,0.3320158102766798,0,No Failure
880,L48059,L,0.05434782608695343,0.07407407407407618,0.09837019790454016,0.6978021978021978,0.3438735177865612,0,No Failure
881,M15740,M,0.05434782608695343,0.07407407407407618,0.03899883585564612,0.9945054945054945,0.3517786561264822,1,Power Failure
882,L48061,L,0.043478260869562746,0.06172839506172778,0.1722933643771828,0.5824175824175825,0.3636363636363636,0,No Failure
883,M15742,M,0.043478260869562746,0.06172839506172778,0.33236321303841676,0.30357142857142855,0.37154150197628455,0,No Failure
884,L48063,L,0.043478260869562746,0.07407407407407618,0.18742724097788133,0.4189560439560439,0.38339920948616596,0,No Failure
885,L48064,L,0.05434782608695343,0.08641975308641747,0.10942956926658909,0.6071428571428571,0.3913043478260869,0,No Failure
886,L48065,L,0.043478260869562746,0.06172839506172778,0.13329452852153667,0.6620879120879121,0.3992094861660079,0,No Failure
887,L48066,L,0.043478260869562746,0.06172839506172778,0.16880093131548313,0.5054945054945055,0.40711462450592883,0,No Failure
888,H30301,H,0.043478260869562746,0.06172839506172778,0.5779976717112923,0.17445054945054944,0.4150197628458498,0,No Failure
889,M15748,M,0.03260869565217206,0.04938271604938649,0.28114086146682193,0.3337912087912088,0.43478260869565216,0,No Failure
890,L48069,L,0.03260869565217206,0.04938271604938649,0.12863795110593723,0.5824175824175825,0.44664031620553357,0,No Failure
891,L48070,L,0.03260869565217206,0.03703703703703809,0.1175785797438883,0.6675824175824175,0.45454545454545453,0,No Failure
892,L48071,L,0.043478260869562746,0.04938271604938649,0.13969732246798605,0.6057692307692307,0.4624505928853755,0,No Failure
893,L48072,L,0.043478260869562746,0.04938271604938649,0.10186263096623982,0.695054945054945,0.4703557312252964,0,No Failure
894,M15753,M,0.043478260869562746,0.06172839506172778,0.1484284051222352,0.5315934065934066,0.47826086956521735,0,No Failure
895,L48074,L,0.03260869565217206,0.06172839506172778,0.15017462165308504,0.6153846153846153,0.49011857707509876,0,No Failure
