Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure_Type_Encoded
0,299.1,308.5,0.3158726114975776,39.8,145,0,1
2,299.2,308.5,0.3158726114886647,47.5,147,0,1
0,299.1,308.6,0.3158726114799469,57.8,152,0,1
2,299.0,308.5,0.3158726115065163,33.5,154,0,1
0,299.1,308.5,0.3158726114912476,55.5,159,0,1
0,299.1,308.6,0.3158726115060021,31.4,161,0,1
1,299.0,308.4,0.3158726115023417,47.5,163,0,1
1,299.1,308.6,0.3158726114998533,38.5,166,0,1
1,299.1,308.6,0.3158726114966277,36.2,169,0,1
1,299.1,308.8,0.3158726115103124,26.6,172,0,1
0,299.2,308.9,0.3158726114909909,47.2,175,0,1
0,299.2,308.9,0.3158726115018568,37.9,177,0,1
0,299.2,308.8,0.3158726115027106,39.2,179,0,1
0,299.2,308.8,0.315872611505739,31.1,181,0,1
0,299.2,308.8,0.3158726114940002,51.4,183,0,1
1,299.2,308.8,0.3158726115094686,33.5,185,0,1
2,299.2,308.8,0.3158726114965584,39.1,188,0,1
1,299.2,308.8,0.3158726114859405,52.5,193,0,1
0,299.2,308.7,0.3158726115011915,41.9,196,0,1
1,299.2,308.7,0.3158726114936906,47.0,198,0,1
0,299.3,308.8,0.3158726115070557,29.9,201,0,1
0,299.3,308.8,0.3158726115056503,33.9,203,0,1
1,299.4,308.7,0.3158726114996117,52.6,205,0,1
1,299.3,308.7,0.3158726114951287,50.3,208,0,1
0,299.3,308.7,0.31587261150455,36.3,211,0,1
0,299.3,308.7,0.3158726114994287,40.5,213,0,1
1,299.3,308.7,0.3158726114928203,49.3,215,0,1
0,299.3,308.6,0.3158726114923333,53.6,218,1,2
0,299.2,308.5,0.3158726114918376,50.4,220,1,2
0,299.2,308.5,0.3158726114969031,45.2,222,0,1
0,299.2,308.4,0.3158726114969031,43.5,224,0,1
0,299.2,308.4,0.3158726115009078,39.4,0,0,1
0,299.2,308.4,0.3158726114961382,46.8,2,0,1
0,299.2,308.4,0.3158726115144973,23.9,4,0,1
0,299.3,308.3,0.3158726115076564,28.0,6,0,1
0,299.2,308.2,0.3158726114982978,41.3,8,0,1
0,299.1,308.1,0.3158726114991203,40.7,10,0,1
0,299.1,308.2,0.315872611494306,46.4,12,0,1
1,299.2,308.2,0.3158726115085346,28.2,14,0,1
0,299.1,308.3,0.3158726114850125,61.4,17,0,1
1,299.2,308.3,0.3158726115112599,26.4,19,0,1
0,299.2,308.4,0.3158726114988704,38.7,22,0,1
0,299.2,308.4,0.3158726114937684,47.7,24,0,1
0,299.2,308.3,0.3158726114943819,43.0,26,0,1
0,299.2,308.4,0.3158726114962791,41.8,28,0,1
1,299.3,308.5,0.3158726114924967,42.2,30,0,1
0,299.3,308.6,0.3158726115109204,26.4,33,0,1
0,299.2,308.4,0.3158726114930605,48.4,35,0,1
1,299.3,308.5,0.3158726114952755,45.4,37,0,1
0,299.2,308.4,0.3158726115136339,22.8,40,0,1
0,299.3,308.6,0.3158726114960675,37.7,42,0,1
1,299.3,308.5,0.3158726114850125,60.6,44,0,1
2,299.3,308.6,0.3158726115002697,39.5,47,0,1
0,299.3,308.5,0.3158726115117676,26.1,52,0,1
1,299.2,308.4,0.3158726114920866,42.5,54,0,1
0,299.3,308.5,0.3158726114946083,38.5,57,0,1
2,299.2,308.4,0.315872611492659,53.2,59,0,1
1,299.2,308.6,0.3158726115068504,35.4,64,0,1
2,299.3,308.6,0.3158726115015269,41.4,67,0,1
0,299.3,308.5,0.3158726115009649,45.4,72,0,1
0,299.2,308.5,0.3158726114908185,49.7,74,0,1
0,299.4,308.5,0.3158726115137333,22.9,76,0,1
0,299.3,308.5,0.3158726114994899,44.7,78,0,1
1,299.3,308.5,0.3158726115001515,39.4,80,0,1
1,299.3,308.4,0.3158726114984262,42.2,83,0,1
1,299.2,308.4,0.3158726115140021,22.7,86,0,1
0,299.2,308.4,0.3158726115063892,34.1,89,0,1
0,299.3,308.5,0.315872611494306,44.8,91,0,1
1,299.3,308.5,0.3158726114939231,49.4,93,0,1
0,299.2,308.4,0.3158726114894004,51.3,96,0,1
1,299.2,308.4,0.3158726115025006,38.0,98,0,1
1,299.2,308.4,0.3158726114989332,32.7,101,0,1
1,299.2,308.3,0.315872611490645,51.8,104,0,1
1,299.2,308.3,0.3158726115046913,45.5,107,0,1
0,299.1,308.2,0.3158726114892182,56.1,110,0,1
2,299.1,308.2,0.3158726114972428,46.1,112,0,1
0,299.0,308.1,0.3158726114777017,60.9,117,0,1
0,299.1,308.2,0.3158726114999731,34.9,119,0,1
0,299.1,308.3,0.3158726115055612,31.4,121,0,1
0,299.1,308.2,0.3158726115040219,33.3,123,0,1
1,299.1,308.3,0.3158726115007357,38.0,125,0,1
0,299.1,308.3,0.3158726115017474,34.1,128,0,1
0,299.1,308.4,0.3158726115027628,37.9,130,0,1
1,299.2,308.5,0.3158726114988075,47.2,132,0,1
1,299.2,308.5,0.3158726115018568,37.3,135,0,1
0,299.2,308.5,0.3158726115142644,27.0,138,0,1
0,299.2,308.5,0.3158726114996117,41.2,140,0,1
0,299.2,308.4,0.3158726115045972,32.6,142,0,1
0,299.2,308.5,0.315872611488478,50.0,144,0,1
0,299.2,308.5,0.3158726115028147,41.6,146,0,1
0,299.2,308.5,0.3158726114996724,40.3,148,0,1
1,299.2,308.5,0.3158726115108576,28.9,150,0,1
1,299.1,308.5,0.3158726115051545,34.2,153,0,1
0,299.2,308.6,0.3158726115046913,38.8,156,0,1
0,299.2,308.5,0.3158726114997932,43.2,158,0,1
1,299.2,308.5,0.3158726115052457,35.8,160,0,1
2,299.2,308.6,0.3158726114980385,55.0,163,0,1
1,299.2,308.6,0.3158726114909048,47.6,168,0,1
0,299.2,308.7,0.3158726114870394,51.0,171,0,1
2,299.2,308.7,0.3158726114971075,51.4,173,0,1
1,299.1,308.7,0.3158726115171236,20.3,178,0,1
0,299.1,308.7,0.3158726115002697,38.9,181,0,1
0,299.1,308.6,0.3158726114963492,41.6,183,0,1
1,299.1,308.6,0.3158726115003285,45.1,185,0,1
0,299.0,308.4,0.3158726114899404,52.6,188,0,1
0,299.1,308.5,0.3158726115025533,46.8,190,0,1
0,299.1,308.5,0.3158726115090808,32.1,192,0,1
0,299.0,308.5,0.3158726115035783,38.1,194,0,1
0,299.1,308.6,0.3158726114942299,46.7,196,0,1
0,299.0,308.5,0.3158726115147025,23.0,198,0,1
0,299.1,308.5,0.3158726114947581,43.4,0,0,1
1,299.1,308.5,0.3158726115049244,35.6,2,0,1
0,299.0,308.4,0.3158726115041674,38.6,5,0,1
0,298.9,308.3,0.3158726115044075,36.6,7,0,1
0,298.9,308.3,0.3158726115080061,34.4,9,0,1
1,298.9,308.2,0.3158726114873325,49.2,11,0,1
2,298.8,308.2,0.3158726114972428,44.7,14,0,1
0,298.9,308.2,0.3158726115217486,15.0,19,0,1
0,298.8,308.2,0.3158726114967659,53.4,21,0,1
1,298.9,308.2,0.3158726115173635,20.0,23,0,1
0,298.9,308.2,0.3158726115133045,23.8,26,0,1
0,298.8,308.1,0.3158726114986812,53.5,28,0,1
1,298.9,308.2,0.3158726114913327,63.6,30,1,3
0,298.9,308.3,0.3158726115139779,23.8,33,0,1
1,299.0,308.3,0.315872611491754,47.2,35,0,1
0,298.9,308.3,0.3158726114959965,48.9,38,0,1
1,298.9,308.2,0.3158726114880059,47.8,40,0,1
1,298.9,308.2,0.3158726114944576,51.3,43,0,1
0,298.9,308.2,0.3158726115009649,43.5,46,0,1
0,299.0,308.3,0.3158726114966277,44.0,48,0,1
1,299.0,308.2,0.3158726114901181,42.7,50,0,1
0,298.9,308.2,0.3158726115089731,30.4,53,0,1
2,299.0,308.2,0.3158726115080827,30.4,55,0,1
0,299.1,308.3,0.3158726114955664,40.1,60,0,1
1,299.1,308.4,0.3158726114875264,53.6,62,0,1
0,299.1,308.4,0.3158726115092231,31.6,65,0,1
0,299.1,308.4,0.3158726114955664,47.9,67,0,1
0,299.1,308.5,0.3158726115086086,31.0,69,0,1
1,299.1,308.4,0.3158726114877191,51.7,71,0,1
0,299.1,308.5,0.3158726115074985,35.0,74,0,1
0,299.2,308.6,0.3158726114807845,68.2,76,1,3
2,299.2,308.7,0.3158726114915863,55.1,78,0,1
0,299.3,308.6,0.3158726114952755,48.9,83,0,1
0,299.3,308.7,0.3158726114942299,48.7,85,0,1
0,299.4,308.9,0.3158726114965584,42.5,87,0,1
0,299.3,308.8,0.3158726115117676,25.2,89,0,1
0,299.2,308.7,0.3158726114999133,37.8,91,0,1
0,299.2,308.7,0.3158726115076171,30.5,93,0,1
1,299.1,308.6,0.3158726115212572,14.6,95,0,1
0,299.0,308.6,0.3158726115075381,30.8,98,0,1
0,299.0,308.6,0.3158726115077349,31.7,100,0,1
0,299.0,308.6,0.3158726115159721,22.3,102,0,1
0,299.1,308.6,0.3158726115033777,36.6,104,0,1
0,299.0,308.6,0.3158726115080445,32.2,106,0,1
0,299.0,308.6,0.3158726114961382,45.9,108,0,1
0,299.0,308.6,0.315872611484165,54.2,110,0,1
0,299.0,308.6,0.3158726114982978,46.4,112,0,1
1,298.9,308.6,0.3158726115013599,39.8,114,0,1
0,298.9,308.5,0.3158726115108576,34.5,117,0,1
0,298.9,308.5,0.3158726115045972,39.1,119,0,1
1,298.9,308.5,0.3158726115022883,42.9,121,0,1
0,298.9,308.6,0.3158726114992442,40.7,124,0,1
0,299.0,308.6,0.3158726114957824,37.7,126,0,1
1,298.9,308.6,0.3158726115043119,33.5,128,0,1
1,298.9,308.6,0.3158726115017474,40.4,131,0,1
0,299.0,308.7,0.3158726115007932,37.5,134,0,1
0,298.9,308.5,0.3158726114983621,44.7,136,0,1
0,298.9,308.4,0.3158726114845914,51.1,138,0,1
0,298.9,308.5,0.3158726114957824,55.1,140,0,1
1,298.9,308.5,0.3158726115033777,37.6,142,0,1
0,298.9,308.5,0.3158726115005622,40.6,145,0,1
0,298.9,308.5,0.3158726114978421,43.1,147,0,1
2,298.9,308.4,0.3158726114971752,42.4,149,0,1
0,298.9,308.5,0.3158726114925779,57.3,154,0,1
1,298.9,308.5,0.315872611497644,50.0,156,0,1
0,299.0,308.5,0.3158726115056947,34.7,159,0,1
0,299.0,308.6,0.3158726115106038,32.4,161,0,1
0,299.0,308.6,0.3158726114918376,47.8,163,0,1
0,298.9,308.7,0.3158726115006202,41.8,165,0,1
1,298.9,308.7,0.3158726114937684,49.8,167,0,1
2,298.8,308.6,0.3158726115017474,37.7,170,0,1
0,298.8,308.6,0.3158726115052002,35.5,175,0,1
1,298.9,308.7,0.3158726115117676,28.4,177,0,1
2,298.9,308.6,0.3158726115065163,31.0,180,0,1
0,298.9,308.7,0.3158726114899404,50.7,185,0,1
2,298.9,308.7,0.3158726115003871,41.6,187,0,1
2,299.1,308.8,0.3158726115039243,46.6,192,0,1
0,299.1,308.9,0.3158726114969031,43.4,197,0,1
2,299.0,308.8,0.3158726114921691,58.5,199,0,1
1,299.0,308.8,0.3158726114949811,45.7,204,0,1
0,299.1,308.8,0.3158726114874296,53.6,207,1,2
1,299.1,308.8,0.3158726114998533,41.0,209,0,1
1,299.2,308.9,0.3158726115042639,37.4,212,0,1
1,299.2,308.9,0.3158726115015823,42.3,215,0,1
0,299.1,308.9,0.3158726114983621,47.2,218,0,1
1,299.1,308.9,0.3158726114870394,48.4,220,0,1
0,299.1,308.9,0.3158726115062611,32.3,223,0,1
1,299.1,308.9,0.3158726114989332,42.7,225,0,1
0,299.2,309.0,0.3158726115012478,48.9,228,1,2
0,299.2,309.0,0.3158726114942299,47.2,0,0,1
0,299.2,309.1,0.3158726114984262,45.6,2,0,1
0,299.2,309.1,0.3158726114925779,48.7,4,0,1
1,299.2,309.1,0.3158726115005622,34.7,6,0,1
2,299.2,309.1,0.3158726114943819,47.1,9,0,1
0,299.0,308.9,0.3158726115061752,30.6,14,0,1
0,299.0,308.9,0.3158726115010218,35.9,16,0,1
0,299.1,309.0,0.3158726114940002,53.8,18,0,1
1,299.0,308.9,0.3158726115018568,41.1,20,0,1
0,298.9,308.8,0.3158726115020738,38.3,23,0,1
0,299.0,308.7,0.3158726115047382,32.5,25,0,1
0,298.9,308.6,0.3158726115181207,18.7,27,0,1
0,298.8,308.5,0.3158726114997932,35.0,29,0,1
0,298.8,308.5,0.3158726115106677,29.0,31,0,1
0,298.8,308.5,0.3158726114932195,44.4,33,0,1
1,298.9,308.6,0.315872611495494,49.6,35,0,1
0,298.8,308.6,0.3158726115068504,32.4,38,0,1
0,298.8,308.6,0.3158726115023417,41.2,40,0,1
0,298.8,308.6,0.3158726115047849,34.4,42,0,1
1,298.8,308.7,0.3158726115027628,38.2,44,0,1
0,298.8,308.7,0.3158726115070149,35.2,47,0,1
1,298.8,308.7,0.3158726114969714,45.5,49,0,1
1,298.8,308.6,0.3158726115054267,35.1,52,0,1
0,298.8,308.6,0.3158726115004456,35.0,55,0,1
0,298.8,308.5,0.3158726114972428,50.8,57,0,1
0,298.8,308.6,0.3158726115104751,25.9,59,0,1
1,298.8,308.6,0.3158726115041674,33.7,61,0,1
0,298.9,308.7,0.3158726114964192,51.7,64,0,1
1,298.8,308.5,0.3158726115009649,38.7,66,0,1
0,298.9,308.7,0.3158726114927398,44.9,69,0,1
0,298.8,308.7,0.3158726114997932,33.6,71,0,1
0,298.9,308.7,0.3158726115104427,26.6,73,0,1
0,299.0,308.8,0.3158726115000922,38.4,75,0,1
0,298.9,308.8,0.3158726114824031,53.9,77,0,1
2,298.9,308.7,0.3158726114896716,48.1,79,0,1
0,299.1,308.8,0.3158726114957824,50.1,84,0,1
0,299.1,308.8,0.3158726114946083,42.1,86,0,1
0,299.1,308.8,0.315872611500504,38.3,88,0,1
2,299.1,308.8,0.3158726115032766,32.6,90,0,1
2,299.2,308.9,0.31587261150988,26.4,95,0,1
0,299.3,309.0,0.3158726115121708,23.5,100,0,1
0,299.2,309.0,0.3158726115160707,21.4,102,0,1
1,299.2,309.0,0.3158726115026583,36.3,104,0,1
0,299.2,309.1,0.315872611505739,34.3,107,0,1
0,299.2,309.1,0.3158726115045026,38.1,109,0,1
1,299.3,309.2,0.3158726114965584,37.5,111,0,1
0,299.4,309.2,0.3158726114997328,42.3,114,0,1
0,299.4,309.3,0.3158726114908185,48.4,116,0,1
0,299.3,309.2,0.3158726115026583,37.2,118,0,1
2,299.3,309.1,0.3158726115032258,40.7,120,0,1
0,299.3,309.1,0.3158726114987444,40.3,125,0,1
0,299.3,309.1,0.3158726115021276,37.9,127,0,1
0,299.3,309.2,0.3158726115010218,37.2,129,0,1
1,299.3,309.1,0.3158726114971752,47.9,131,0,1
1,299.4,309.1,0.3158726114965584,50.0,134,0,1
1,299.2,309.0,0.315872611514589,23.9,137,0,1
0,299.3,309.0,0.3158726114970395,50.4,140,0,4
1,299.4,309.1,0.3158726114871374,62.0,142,0,1
0,299.4,309.2,0.3158726115058271,31.7,145,0,1
0,299.3,309.1,0.3158726115031749,39.1,147,0,1
0,299.3,309.1,0.3158726115001515,37.2,149,0,1
0,299.3,309.1,0.3158726114999731,38.0,151,0,1
0,299.4,309.1,0.3158726114849077,50.5,153,0,1
1,299.3,309.0,0.3158726114951287,41.6,155,0,1
0,299.4,309.1,0.3158726115115908,24.6,158,0,1
0,299.6,309.2,0.3158726114972428,43.1,160,0,1
2,299.5,309.2,0.3158726115143815,22.6,162,0,1
0,299.6,309.2,0.3158726115099138,26.5,167,0,1
1,299.5,309.2,0.3158726115002107,40.9,169,0,1
1,299.4,309.1,0.3158726114895815,44.7,172,0,1
0,299.5,309.2,0.3158726115003285,41.5,175,0,1
0,299.5,309.3,0.3158726115164734,19.3,177,0,1
0,299.5,309.3,0.3158726114952755,49.2,179,0,1
0,299.5,309.3,0.3158726115016925,41.5,181,0,1
0,299.5,309.4,0.3158726115037767,41.5,183,0,1
0,299.4,309.3,0.3158726114929007,46.6,185,0,1
0,299.3,309.1,0.3158726115124231,24.7,187,0,1
0,299.3,309.1,0.315872611483733,53.7,189,0,1
0,299.2,309.1,0.3158726114889427,60.7,191,1,2
0,299.2,309.0,0.3158726115061752,33.7,193,0,1
0,299.2,308.9,0.3158726114886647,50.8,195,0,1
0,299.1,308.8,0.315872611500504,46.7,197,0,1
1,299.0,308.7,0.3158726115063892,35.4,199,0,1
0,299.0,308.7,0.3158726115024478,42.8,202,0,1
0,299.0,308.7,0.315872611520439,16.8,204,0,1
0,299.0,308.7,0.3158726115096759,28.6,206,0,1
0,299.0,308.7,0.3158726115204607,16.6,208,0,1
0,299.0,308.7,0.3158726114932986,48.6,0,0,1
0,298.9,308.6,0.3158726115016375,46.4,2,0,1
0,298.9,308.6,0.3158726115025533,45.4,4,0,1
2,298.9,308.5,0.3158726114947581,54.0,6,0,1
0,298.8,308.5,0.3158726114969714,37.0,11,0,1
1,298.8,308.6,0.3158726114995508,41.1,13,0,1
0,299.0,308.7,0.3158726114955664,38.6,16,0,1
0,299.0,308.7,0.3158726114971752,38.9,18,0,1
0,299.1,308.8,0.3158726114865446,67.5,20,1,3
1,299.2,308.9,0.3158726114970395,39.6,22,0,1
0,299.3,309.0,0.3158726114952755,47.3,25,0,1
0,299.3,309.1,0.3158726114935345,52.1,27,0,1
0,299.4,309.2,0.3158726114956386,41.5,29,0,1
1,299.3,309.2,0.3158726114879106,46.3,31,0,1
1,299.3,309.1,0.3158726114924152,45.6,34,0,1
0,299.4,309.2,0.3158726115032258,37.4,37,0,1
2,299.4,309.3,0.3158726115022883,37.5,39,0,1
0,299.4,309.3,0.3158726114971075,48.6,44,0,1
0,299.5,309.3,0.315872611494306,44.7,46,0,1
0,299.4,309.2,0.3158726115064317,34.5,48,0,1
2,299.4,309.1,0.3158726115029699,40.9,50,0,1
0,299.4,309.1,0.3158726115161876,22.1,55,0,1
0,299.4,309.1,0.3158726115220537,14.2,57,0,1
1,299.3,309.1,0.3158726115041674,38.3,59,0,1
0,299.3,309.1,0.3158726115069739,36.8,62,0,1
0,299.3,309.0,0.3158726115013039,38.7,64,0,1
0,299.4,309.1,0.3158726114729265,66.5,66,0,1
0,299.4,309.1,0.3158726115083855,35.9,68,0,1
1,299.4,309.1,0.3158726114979733,48.6,70,0,1
0,299.4,309.2,0.3158726115040706,40.8,73,0,1
0,299.4,309.2,0.315872611503428,35.7,75,0,1
1,299.5,309.3,0.3158726115007357,41.5,77,0,1
1,299.6,309.4,0.3158726115072988,30.3,80,0,1
1,299.6,309.4,0.3158726114826283,62.1,83,0,1
2,299.7,309.5,0.3158726114915863,46.8,86,0,1
0,299.7,309.4,0.3158726114935345,39.9,91,0,1
0,299.7,309.4,0.3158726115076171,29.8,93,0,1
1,299.8,309.6,0.3158726114890349,53.2,95,0,1
2,299.9,309.6,0.3158726114943819,51.2,98,0,1
0,300.0,309.7,0.3158726115048781,37.8,103,0,1
0,300.0,309.8,0.3158726114913327,39.6,105,0,1
2,300.0,309.7,0.3158726115020198,42.4,107,0,1
1,300.0,309.7,0.3158726115076957,28.6,112,0,1
0,300.1,309.8,0.3158726115021814,39.8,115,0,1
0,300.0,309.7,0.3158726115033272,32.0,117,0,1
2,299.9,309.6,0.3158726114980385,51.0,119,0,1
0,299.9,309.6,0.3158726114792134,61.3,124,0,1
0,299.9,309.6,0.3158726114838415,49.7,126,0,1
0,299.8,309.5,0.315872611510763,27.5,128,0,1
1,299.8,309.4,0.3158726114945331,47.8,130,0,1
1,299.9,309.5,0.3158726114913327,56.2,133,0,1
2,299.8,309.5,0.3158726114951287,46.7,136,0,1
0,299.8,309.5,0.3158726115027106,40.3,141,0,1
1,299.8,309.4,0.3158726114936906,48.1,143,0,1
0,299.8,309.4,0.3158726115009649,42.5,146,0,1
2,299.9,309.5,0.3158726115029699,38.5,148,0,1
1,299.8,309.5,0.3158726114974443,43.2,153,0,1
0,299.8,309.4,0.3158726114942299,45.6,156,0,1
0,299.8,309.4,0.3158726114962791,51.6,158,0,1
1,299.9,309.5,0.3158726115046913,38.2,160,0,1
0,299.9,309.6,0.3158726114822899,59.3,163,0,1
0,299.9,309.5,0.3158726115171236,20.4,165,0,1
0,299.9,309.5,0.3158726115117676,23.5,167,0,1
0,299.9,309.5,0.3158726115119709,26.1,169,0,1
0,299.9,309.5,0.3158726115039731,35.5,171,0,1
1,299.8,309.4,0.3158726115111375,27.0,173,0,1
0,299.9,309.5,0.3158726114893094,51.3,176,0,1
1,300.0,309.5,0.315872611495494,40.8,178,0,1
0,300.0,309.4,0.3158726114932195,44.5,181,0,1
2,299.8,309.3,0.3158726115052911,32.1,183,0,1
0,299.8,309.3,0.3158726114835149,56.4,188,0,1
1,299.9,309.4,0.3158726115009078,42.8,190,0,1
1,299.9,309.4,0.3158726114993674,38.1,193,0,1
0,299.9,309.3,0.3158726115063892,31.1,196,0,1
1,299.9,309.4,0.3158726114996117,42.2,198,0,1
0,299.8,309.4,0.3158726115205253,15.9,201,0,1
2,299.7,309.2,0.3158726115091521,27.7,203,0,1
1,299.8,309.3,0.3158726115081209,35.2,208,0,1
1,299.8,309.3,0.3158726115072182,31.1,211,0,1
2,299.7,309.3,0.3158726115000327,37.8,214,0,1
0,299.8,309.4,0.3158726114983621,46.2,219,0,1
1,299.7,309.3,0.3158726114935345,41.9,221,1,5
0,299.7,309.3,0.3158726114969031,42.6,0,0,1
0,299.8,309.4,0.3158726114991823,40.9,2,0,1
0,299.7,309.3,0.3158726115029184,37.2,4,0,1
0,299.7,309.3,0.3158726115043119,35.8,6,0,1
0,299.7,309.3,0.3158726115051545,34.2,8,0,1
0,299.8,309.5,0.3158726115000922,39.6,10,0,1
0,299.8,309.6,0.3158726114970395,43.1,12,0,1
0,299.8,309.5,0.3158726114989332,44.4,14,0,1
0,299.8,309.5,0.3158726115072585,27.1,16,0,1
0,299.8,309.5,0.3158726115028666,32.2,18,0,1
1,299.9,309.6,0.315872611490645,44.4,20,0,1
0,299.8,309.5,0.3158726115050628,28.5,23,0,1
0,299.8,309.4,0.3158726114979078,37.4,25,0,1
0,299.8,309.4,0.3158726115059148,32.5,27,0,1
0,299.8,309.4,0.3158726115069328,27.5,29,0,1
0,299.9,309.4,0.3158726114892182,52.8,31,0,1
0,299.9,309.4,0.3158726114867434,53.9,33,0,1
0,300.0,309.5,0.3158726115072585,30.1,35,0,1
0,300.0,309.5,0.3158726115104102,26.0,37,0,1
0,300.0,309.6,0.3158726114959254,47.7,39,0,1
0,300.1,309.7,0.3158726115072585,30.4,41,0,1
1,300.1,309.6,0.315872611506474,36.1,43,0,1
1,300.1,309.6,0.3158726115066004,38.0,46,0,1
0,300.0,309.5,0.3158726115143114,22.7,49,0,1
0,300.0,309.6,0.3158726114973773,46.0,51,0,1
0,300.0,309.6,0.3158726115063039,28.7,53,0,1
0,300.0,309.4,0.3158726115171583,20.0,55,0,1
0,299.9,309.4,0.3158726114905579,60.9,57,0,1
0,299.9,309.3,0.3158726114987444,40.4,59,0,1
0,299.9,309.2,0.315872611487815,50.8,61,0,1
0,299.8,309.2,0.3158726115114114,25.9,63,0,1
1,299.8,309.2,0.3158726114913327,58.2,65,0,1
1,299.7,309.2,0.315872611505871,34.4,68,0,1
0,299.7,309.2,0.3158726114871374,64.8,71,0,1
1,299.6,309.1,0.3158726115036281,37.1,73,0,1
1,299.6,309.0,0.3158726115025533,36.1,76,0,1
0,299.6,309.1,0.3158726115206314,15.3,79,0,1
0,299.6,309.1,0.3158726115072585,35.8,81,0,1
0,299.6,309.1,0.3158726115043119,39.2,83,0,1
0,299.6,309.1,0.3158726114941536,50.6,85,0,1
2,299.7,309.2,0.3158726114846972,55.5,87,0,1
1,299.6,309.2,0.3158726115076564,30.8,92,0,1
1,299.6,309.1,0.3158726114908185,55.2,95,0,1
1,299.5,309.0,0.3158726115095034,28.6,98,0,1
0,299.5,309.0,0.3158726115002697,44.6,101,0,1
1,299.5,309.1,0.3158726114952755,45.3,103,0,1
0,299.5,309.1,0.3158726114900294,47.3,106,0,1
0,299.5,309.2,0.3158726115091165,29.2,108,0,1
0,299.6,309.2,0.3158726115035783,39.1,110,0,1
1,299.6,309.3,0.3158726115032766,32.4,112,0,1
0,299.6,309.3,0.3158726115035283,34.8,115,0,1
0,299.7,309.4,0.3158726114904704,51.9,117,0,1
1,299.8,309.3,0.3158726114985541,42.7,119,0,1
0,299.8,309.4,0.3158726115033777,34.8,122,0,1
1,299.8,309.4,0.3158726114953485,42.9,124,0,1
0,299.7,309.3,0.3158726114961382,38.5,127,0,1
0,299.7,309.3,0.3158726115119709,25.5,129,0,1
0,299.7,309.3,0.315872611494907,54.6,131,0,1
0,299.6,309.2,0.315872611495494,45.9,133,0,1
1,299.7,309.2,0.3158726115053817,32.9,135,0,1
0,299.7,309.2,0.3158726114890349,57.4,138,0,1
0,299.7,309.2,0.3158726114952755,40.4,140,0,1
2,299.7,309.2,0.3158726115042157,32.8,142,0,1
0,299.7,309.2,0.3158726114945331,45.4,147,0,1
1,299.7,309.1,0.3158726115044075,36.4,149,0,1
1,299.7,309.1,0.3158726115008506,41.2,152,0,1
1,299.8,309.1,0.3158726115001515,44.4,155,0,1
0,299.8,309.2,0.3158726115042157,35.4,158,0,1
0,299.6,309.0,0.3158726115018022,42.8,160,0,1
0,299.6,309.0,0.3158726114918376,51.9,162,0,1
0,299.6,309.1,0.3158726114910767,51.4,164,0,1
0,299.6,309.1,0.3158726114989332,45.3,166,0,1
0,299.7,309.2,0.3158726115063892,30.0,168,0,1
1,299.7,309.1,0.3158726115056503,38.5,170,0,1
0,299.7,309.2,0.3158726114944576,46.1,173,0,1
0,299.7,309.2,0.3158726115062183,31.6,175,0,1
0,299.7,309.2,0.3158726115068504,35.1,177,0,1
1,299.7,309.2,0.3158726115089371,28.9,179,1,1
2,299.7,309.2,0.315872611497644,40.6,182,0,1
0,299.7,309.1,0.315872611494907,50.1,187,0,1
1,299.7,309.1,0.3158726115138808,24.7,189,0,1
0,299.7,309.1,0.315872611509981,27.8,192,0,1
2,299.6,309.1,0.315872611506809,32.3,194,0,1
0,299.7,309.2,0.3158726114990581,38.8,199,0,1
0,299.7,309.2,0.3158726115120283,29.6,201,0,1
0,299.8,309.2,0.3158726114964889,36.1,203,0,1
1,299.7,309.2,0.3158726114945331,45.3,205,0,1
0,299.7,309.1,0.3158726114993674,41.1,208,0,1
0,299.8,309.2,0.3158726114936128,42.6,210,0,1
0,299.8,309.3,0.3158726114843789,65.1,212,1,2
0,299.8,309.2,0.3158726114991203,44.4,214,0,1
0,299.8,309.2,0.3158726114998533,47.5,216,0,1
1,299.9,309.3,0.3158726114927398,52.8,0,0,1
1,299.9,309.4,0.3158726114935345,54.8,3,0,1
1,299.9,309.4,0.31587261151477,26.0,6,0,1
0,300.0,309.5,0.3158726115155464,21.9,9,0,1
0,300.0,309.5,0.3158726115085716,30.2,11,0,1
1,300.0,309.6,0.3158726114989957,38.1,13,0,1
0,300.0,309.6,0.315872611490645,45.9,16,0,1
0,299.9,309.5,0.3158726114973102,39.4,18,0,1
0,299.9,309.4,0.3158726114983621,41.2,20,0,1
0,299.9,309.4,0.3158726115140502,22.5,22,0,1
0,300.1,309.4,0.3158726115035783,39.7,24,0,1
0,300.1,309.4,0.3158726115036281,47.7,26,0,1
0,300.1,309.4,0.3158726114974443,47.6,28,0,1
0,300.1,309.4,0.3158726114981685,41.7,30,0,1
0,300.0,309.4,0.3158726114853248,50.2,32,0,1
0,300.1,309.5,0.3158726114896716,50.9,34,0,1
1,300.2,309.6,0.315872611503428,35.8,36,0,1
0,300.2,309.5,0.3158726115196878,17.8,39,0,1
1,300.2,309.6,0.3158726114998533,41.8,41,0,1
1,300.2,309.6,0.3158726115019656,35.1,44,0,1
0,300.2,309.6,0.315872611495854,52.7,47,0,1
