Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],NF,HDA,OF,PF,RF,TWF,Target
0,0.7717391304347743,0.6790123456790127,0.0972062713266755,0.6620879120879121,0.225296442687747,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.6790123456790127,0.0919686370787477,0.6826923076923076,0.2332015810276679,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.6666666666666714,0.1010974905592214,0.5934065934065934,0.2411067193675889,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.6666666666666714,0.0765872731874877,0.6799450549450549,0.2490118577075098,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.6790123456790127,0.1310102928957021,0.5054945054945055,0.2608695652173913,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.6790123456790127,0.1048370563640591,0.5343406593406593,0.2687747035573122,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.6790123456790127,0.1304378374908684,0.4972527472527473,0.2806324110671936,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.6790123456790127,0.1444128679435822,0.4038461538461539,0.2924901185770751,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.6666666666666714,0.1463947108942447,0.3983516483516483,0.3043478260869565,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7391304347826093,0.6666666666666714,0.1024500916637541,0.4532967032967033,0.3162055335968379,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7391304347826093,0.654320987654323,0.1561401548889653,0.342032967032967,0.3280632411067193,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7391304347826093,0.6666666666666714,0.1094333261721891,0.6565934065934066,0.3399209486166007,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7499999999999929,0.6666666666666714,0.1317664905078253,0.4162087912087912,0.3517786561264822,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.6666666666666714,0.1448760890516629,0.4230769230769231,0.3715415019762845,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7499999999999929,0.6666666666666714,0.1156777793769723,0.4917582417582418,0.3794466403162055,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7499999999999929,0.6666666666666714,0.1032525027605163,0.6428571428571428,0.3992094861660079,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.6790123456790127,0.1332550009666948,0.4271978021978022,0.4189723320158102,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.6790123456790127,0.061604633528609,0.8063186813186812,0.4308300395256916,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.6790123456790127,0.1702180731757168,0.2760989010989011,0.4387351778656126,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.6790123456790127,0.1453357617136228,0.4478021978021977,0.450592885375494,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7608695652173907,0.6913580246913611,0.1601163472657916,0.364010989010989,0.458498023715415,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7717391304347743,0.7037037037037024,0.1691976794942043,0.3173076923076923,0.4782608695652173,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.6913580246913611,0.076930314413196,0.6456043956043955,0.4861660079051383,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7717391304347743,0.7037037037037024,0.1154458333073328,0.5027472527472526,0.4980237154150197,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7717391304347743,0.7037037037037024,0.1514159261971055,0.3543956043956044,0.5059288537549407,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7826086956521721,0.7160493827160508,0.1195247862987044,0.4299450549450549,0.5177865612648221,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7826086956521721,0.7160493827160508,0.15474128130141,0.353021978021978,0.525691699604743,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7934782608695627,0.7283950617283992,0.1101770925490371,0.456043956043956,0.533596837944664,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7934782608695627,0.7407407407407405,0.1296674053915901,0.4162087912087912,0.541501976284585,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7826086956521721,0.7160493827160508,0.083259529217286,0.6717032967032966,0.5494071146245059,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7826086956521721,0.7160493827160508,0.1486012627349704,0.3914835164835165,0.5612648221343873,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7934782608695627,0.7160493827160508,0.1739655488128501,0.3255494505494505,0.5810276679841897,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.8043478260869534,0.7160493827160508,0.1197455440007364,0.5164835164835164,0.5889328063241106,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7934782608695627,0.7037037037037024,0.1615967953408379,0.353021978021978,0.5968379446640316,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7934782608695627,0.7037037037037024,0.1570107375306257,0.3763736263736263,0.608695652173913,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7826086956521721,0.7037037037037024,0.1457919179324512,0.4285714285714286,0.6205533596837944,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7934782608695627,0.7283950617283992,0.1460940841523641,0.3543956043956044,0.6324110671936758,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7934782608695627,0.7160493827160508,0.1415571889236413,0.4423076923076923,0.6403162055335968,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.8043478260869534,0.7160493827160508,0.1323283867038194,0.4285714285714286,0.6482213438735177,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7934782608695627,0.7160493827160508,0.1074191733790833,0.7692307692307692,0.6679841897233201,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0.8043478260869534,0.7283950617283992,0.1212740806384283,0.4807692307692308,0.6758893280632411,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7934782608695627,0.7283950617283992,0.1848726478787865,0.2115384615384615,0.6877470355731224,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.8043478260869534,0.7407407407407405,0.1645268484231848,0.2925824175824176,0.6996047430830039,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7934782608695627,0.7283950617283992,0.1791882936060645,0.2554945054945055,0.7114624505928854,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7934782608695627,0.7283950617283992,0.1359624942772023,0.4244505494505495,0.7193675889328063,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7934782608695627,0.7283950617283992,0.1248672917201491,0.4835164835164835,0.7272727272727272,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7934782608695627,0.7283950617283992,0.0312802870947771,0.8846153846153846,0.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7826086956521721,0.7160493827160508,0.1813835600703768,0.2060439560439561,0.7509881422924901,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7826086956521721,0.7160493827160508,0.1663774622510359,0.3104395604395604,0.758893280632411,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7826086956521721,0.7160493827160508,0.1405754019310247,0.3928571428571428,0.7667984189723319,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7826086956521721,0.7283950617283992,0.0960656275955859,0.6895604395604396,0.7747035573122529,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.7160493827160508,0.0946213100057457,0.6923076923076923,0.7826086956521738,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.7037037037037024,0.1815156705534061,0.2211538461538461,0.7905138339920948,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.7037037037037024,0.0954903856582647,0.5961538461538461,0.7984189723320158,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.7037037037037024,0.074856743561614,0.864010989010989,0.8102766798418972,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.6790123456790127,0.0904649015332825,0.6263736263736263,0.8181818181818181,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.6913580246913611,0.1348923314597692,0.4436813186813187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.6913580246913611,0.1490325785917094,0.3736263736263736,0.0079051383399209,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7499999999999929,0.6913580246913611,0.1606912905822267,0.3489010989010989,0.0197628458498023,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.6913580246913611,0.1231970027812765,0.4574175824175824,0.0395256916996047,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.7160493827160508,0.0913697489174385,0.6456043956043955,0.0513833992094861,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.7037037037037024,0.1348923314597692,0.4587912087912089,0.0592885375494071,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.7037037037037024,0.1350718680161925,0.396978021978022,0.067193675889328,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.7037037037037024,0.1156777793769723,0.4601648351648351,0.0790513833992094,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.7037037037037024,0.1175105223590761,0.4903846153846153,0.0869565217391304,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.7037037037037024,0.1759014401234994,0.2664835164835165,0.0988142292490118,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.7160493827160508,0.1089340077383824,0.6291208791208791,0.1106719367588932,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.7037037037037024,0.1210575013081427,0.5,0.1185770750988142,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.7037037037037024,0.1231970027812765,0.5645604395604394,0.1304347826086956,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.6913580246913611,0.0895521645514997,0.7101648351648351,0.1383399209486165,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.7037037037037024,0.1288886975071682,0.4615384615384615,0.1462450592885375,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.7037037037037024,0.0931560950607709,0.6085164835164835,0.1581027667984189,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.7037037037037024,0.1466938073966225,0.3887362637362637,0.1660079051383399,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7717391304347743,0.7160493827160508,0.1646317601893416,0.2884615384615385,0.1778656126482213,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7608695652173907,0.7160493827160508,0.1265018613630011,0.4725274725274725,0.1857707509881422,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.7283950617283992,0.1504468996920529,0.4038461538461539,0.2055335968379446,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.7160493827160508,0.1225612478612956,0.4629120879120879,0.217391304347826,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.7160493827160508,0.1273060328186617,0.467032967032967,0.225296442687747,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.7037037037037024,0.1163697927427964,0.5741758241758241,0.2332015810276679,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.7037037037037024,0.1010974905592214,0.5151098901098901,0.2450592885375493,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.7037037037037024,0.1219202905679634,0.4793956043956044,0.2569169960474308,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.7037037037037024,0.0789674060199993,0.6016483516483516,0.2648221343873517,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7499999999999929,0.7037037037037024,0.144102066556679,0.4340659340659341,0.2766798418972331,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.7037037037037024,0.1234077736125687,0.4244505494505495,0.2964426877470355,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.7037037037037024,0.1282991724993502,0.5219780219780219,0.3043478260869565,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7717391304347743,0.7160493827160508,0.1221345241317445,0.4684065934065933,0.3122529644268774,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7717391304347743,0.7160493827160508,0.1292790924496978,0.548076923076923,0.3201581027667984,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7608695652173907,0.7037037037037024,0.0877026959152,0.5796703296703296,0.3399209486166007,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.6913580246913611,0.1231970027812765,0.4505494505494505,0.3596837944664031,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.6913580246913611,0.0907673899662069,0.5851648351648351,0.3715415019762845,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.6913580246913611,0.1066521460226452,0.5219780219780219,0.3794466403162055,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.6913580246913611,0.0886314567433158,0.5934065934065934,0.3873517786561264,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.6913580246913611,0.1775855769830905,0.2486263736263736,0.3992094861660079,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.6913580246913611,0.1154458333073328,0.6153846153846153,0.4110671936758893,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.6913580246913611,0.0928605130620532,0.5920329670329669,0.4189723320158102,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.6913580246913611,0.148166655226373,0.3983516483516483,0.4268774703557312,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.6790123456790127,0.0919686370787477,0.6387362637362637,0.4347826086956521,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.6913580246913611,0.1361392184046602,0.3571428571428571,0.4426877470355731,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.6913580246913611,0.1079269499529323,0.5398351648351648,0.4545454545454545,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.6913580246913611,0.1319542868227362,0.5,0.4664031620553359,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.6913580246913611,0.140410280344346,0.3983516483516483,0.4743083003952569,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7499999999999929,0.6790123456790127,0.1536996559154846,0.3351648351648351,0.4822134387351778,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.6913580246913611,0.1523680658829882,0.4203296703296703,0.5019762845849802,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.6913580246913611,0.1423637763499398,0.4162087912087912,0.5098814229249011,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.6913580246913611,0.0716762934165146,0.6043956043956044,0.5177865612648221,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.7037037037037024,0.1053593082781418,0.5013736263736263,0.525691699604743,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7608695652173907,0.6913580246913611,0.1434756506934429,0.3818681318681319,0.533596837944664,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7608695652173907,0.6913580246913611,0.144102066556679,0.4024725274725275,0.541501976284585,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.6666666666666714,0.0943299501412661,0.6854395604395604,0.5533596837944663,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7391304347826093,0.654320987654323,0.137709041248226,0.4299450549450549,0.5612648221343873,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.654320987654323,0.1016408337074555,0.5782967032967032,0.5691699604743082,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7391304347826093,0.6790123456790127,0.1021811031640491,0.6387362637362637,0.5770750988142292,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7391304347826093,0.6790123456790127,0.1397454876295542,0.4684065934065933,0.5849802371541502,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7391304347826093,0.6790123456790127,0.1104236341234667,0.760989010989011,0.6047430830039525,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7391304347826093,0.6790123456790127,0.12507354767323,0.4876373626373626,0.6126482213438734,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6666666666666714,0.0880131827516651,0.7129120879120879,0.6205533596837944,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7282608695652115,0.6666666666666714,0.09777171720225,0.618131868131868,0.6284584980237153,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7391304347826093,0.6790123456790127,0.1193034239592955,0.5659340659340659,0.6403162055335968,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7391304347826093,0.6790123456790127,0.0867657988958754,0.6456043956043955,0.6482213438735177,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.6790123456790127,0.1145116187372385,0.5233516483516483,0.6561264822134387,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.6790123456790127,0.1448760890516629,0.4423076923076923,0.6679841897233201,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7391304347826093,0.6666666666666714,0.1409043623939915,0.4642857142857143,0.6758893280632411,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7499999999999929,0.6666666666666714,0.1086832993797632,0.6634615384615384,0.6877470355731224,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.6790123456790127,0.0839054440334233,0.673076923076923,0.6956521739130435,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7499999999999929,0.6666666666666714,0.1582286785598329,0.4148351648351648,0.7075098814229248,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7391304347826093,0.654320987654323,0.1596513248192563,0.3708791208791209,0.7193675889328063,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7391304347826093,0.6419753086419746,0.1159090865917302,0.5164835164835164,0.7272727272727272,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7391304347826093,0.6419753086419746,0.1490325785917094,0.364010989010989,0.7351778656126482,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6296296296296333,0.1753477155410731,0.2692307692307692,0.7430830039525691,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7282608695652115,0.6296296296296333,0.164421685180914,0.2651098901098901,0.7509881422924901,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7282608695652115,0.6419753086419746,0.1327005066041214,0.5700549450549449,0.7628458498023715,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7391304347826093,0.654320987654323,0.0809687726124362,0.6277472527472527,0.7747035573122529,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7391304347826093,0.6419753086419746,0.1099298622135608,0.5315934065934066,0.7826086956521738,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7391304347826093,0.6419753086419746,0.1501668839581855,0.3695054945054945,0.8023715415019762,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7391304347826093,0.654320987654323,0.0851859943958291,0.6346153846153846,0.8102766798418972,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7391304347826093,0.654320987654323,0.0809687726124362,0.776098901098901,0.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7391304347826093,0.654320987654323,0.1583488353691689,0.3063186813186813,0.8300395256916996,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7391304347826093,0.654320987654323,0.1356076492445928,0.4162087912087912,0.849802371541502,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.654320987654323,0.1341694319337307,0.467032967032967,0.8616600790513833,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6419753086419746,0.1106694891979332,0.5412087912087912,0.8695652173913043,1.0,0.0,0.0,0.0,0.0,0.0,0
2,0.7282608695652115,0.6419753086419746,0.1519620514189888,0.3461538461538461,0.8774703557312252,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6296296296296333,0.1902445262133184,0.1854395604395604,0.8972332015810276,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6296296296296333,0.1086832993797632,0.5343406593406593,0.9051383399209486,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6296296296296333,0.091069004769871,0.6387362637362637,0.9130434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7391304347826093,0.6296296296296333,0.163248087086942,0.3200549450549451,0.9209486166007904,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6296296296296333,0.1425238471483355,0.3461538461538461,0.9288537549407114,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6296296296296333,0.1104236341234667,0.4505494505494505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6296296296296333,0.1081797728133973,0.6222527472527473,0.0079051383399209,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7282608695652115,0.6296296296296333,0.1415571889236413,0.4313186813186814,0.0158102766798418,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6419753086419746,0.1304378374908684,0.4203296703296703,0.0276679841897233,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7173913043478208,0.6296296296296333,0.134350872771186,0.4876373626373626,0.0355731225296442,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6296296296296333,0.1627042852375673,0.3241758241758242,0.0434782608695652,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6419753086419746,0.1290841560496004,0.4175824175824176,0.0513833992094861,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6419753086419746,0.1338051094083661,0.4835164835164835,0.0592885375494071,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7282608695652115,0.6296296296296333,0.1081797728133973,0.5837912087912087,0.067193675889328,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7173913043478208,0.6419753086419746,0.1013695476308886,0.603021978021978,0.0790513833992094,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7065217391304301,0.6419753086419746,0.1736324356013202,0.2348901098901099,0.0909090909090909,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7173913043478208,0.6419753086419746,0.1019113513635868,0.5824175824175825,0.1027667984189723,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7173913043478208,0.654320987654323,0.1106694891979332,0.5796703296703296,0.1146245059288537,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7173913043478208,0.654320987654323,0.2061127479981659,0.114010989010989,0.1225296442687746,0.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7065217391304301,0.6296296296296333,0.1221345241317445,0.5137362637362637,0.1304347826086956,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7065217391304301,0.6296296296296333,0.1109146600249744,0.5879120879120879,0.1383399209486165,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7065217391304301,0.6296296296296333,0.091069004769871,0.5851648351648351,0.1462450592885375,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7173913043478208,0.6296296296296333,0.1336222247221874,0.4862637362637363,0.1541501976284585,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7173913043478208,0.6419753086419746,0.1967608526416347,0.1689560439560439,0.1660079051383399,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7173913043478208,0.6419753086419746,0.1109146600249744,0.5467032967032966,0.1778656126482213,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.654320987654323,0.1722688756022932,0.2596153846153846,0.1897233201581027,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7173913043478208,0.6419753086419746,0.1395782062408581,0.4546703296703296,0.1976284584980237,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6419753086419746,0.1199656990115206,0.478021978021978,0.2055335968379446,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7282608695652115,0.6419753086419746,0.1109146600249744,0.5961538461538461,0.2134387351778656,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7173913043478208,0.6296296296296333,0.113090773819832,0.5563186813186812,0.225296442687747,1.0,0.0,0.0,0.0,0.0,0.0,0
1,0.7282608695652115,0.6419753086419746,0.0812989124051882,0.7101648351648351,0.2332015810276679,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7173913043478208,0.6296296296296333,0.1756652091922809,0.2458791208791209,0.2450592885375493,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6419753086419746,0.1084318885120806,0.5521978021978021,0.2529644268774703,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7282608695652115,0.6296296296296333,0.1788309457211749,0.2184065934065934,0.2608695652173913,1.0,0.0,0.0,0.0,0.0,0.0,0
0,0.7173913043478208,0.6172839506172849,0.1165991958028662,0.5947802197802198,0.2687747035573122,1.0,0.0,0.0,0.0,0.0,0.0,0
